19981857,3,0,1667302274342086,Tue Nov 01 2022 12:31:14 GMT+0100 (Central European Standard Time)
19981858,9,2515,1667302274342086,Tue Nov 01 2022 12:31:14 GMT+0100 (Central European Standard Time)
19981859,7,1509,1667302274342086,Tue Nov 01 2022 12:31:14 GMT+0100 (Central European Standard Time)
